"USW00025333","SITKA AIRPORT, AK US","2018-01-01","0.32",,"53","48"
"USW00025333","SITKA AIRPORT, AK US","2018-07-02","0.52",,"55","47"
"USW00025333","SITKA AIRPORT, AK US","2018-07-03","1.08",,"69","59"
"USW00025333","SITKA AIRPORT, AK US","2018-07-04","0.34",,"58","51"
"USW00025333","SITKA AIRPORT, AK US","2018-07-05","0.76",,"54","41"
"USW00025333","SITKA AIRPORT, AK US","2018-07-06","0.1",,"65","51"
"USW00025333","SITKA AIRPORT, AK US","2018-07-07","0.58",,"67","61"
"USW00025333","SITKA AIRPORT, AK US","2018-07-08","1.05",,"64","56"
"USW00025333","SITKA AIRPORT, AK US","2018-07-09","0.57",,"60","50"
"USW00025333","SITKA AIRPORT, AK US","2018-07-10","1.4",,"48","35"
"USW00025333","SITKA AIRPORT, AK US","2018-07-11","1.34",,"56","47"
"USW00025333","SITKA AIRPORT, AK US","2018-07-12","0.73",,"64","49"
"USW00025333","SITKA AIRPORT, AK US","2018-07-13","0.15",,"45","31"
"USW00025333","SITKA AIRPORT, AK US","2018-07-14","1.21",,"66","61"
"USW00025333","SITKA AIRPORT, AK US","2018-07-15","1.09",,"55","45"
"USW00025333","SITKA AIRPORT, AK US","2018-07-16","0.7",,"55","44"
"USW00025333","SITKA AIRPORT, AK US","2018-07-17","1.43",,"54","42"
"USW00025333","SITKA AIRPORT, AK US","2018-07-18","0.77",,"63","55"
"USW00025333","SITKA AIRPORT, AK US","2018-07-19","1.19",,"59","51"
"USW00025333","SITKA AIRPORT, AK US","2018-07-20","0.26",,"54","48"
"USW00025333","SITKA AIRPORT, AK US","2018-07-21","0.65",,"64","56"
"USW00025333","SITKA AIRPORT, AK US","2018-07-22","1.01",,"46","37"
"USW00025333","SITKA AIRPORT, AK US","2018-07-23","0.55",,"65","60"
"USW00025333","SITKA AIRPORT, AK US","2018-07-24","1.29",,"58","52"
"USW00025333","SITKA AIRPORT, AK US","2018-07-25","1.42",,"46","41"
"USW00025333","SITKA AIRPORT, AK US","2018-07-26","0.47",,"64","51"
"USW00025333","SITKA AIRPORT, AK US","2018-07-27","1.44",,"59","45"
"USW00025333","SITKA AIRPORT, AK US","2018-07-28","0.68",,"48","38"
"USW00025333","SITKA AIRPORT, AK US","2018-07-29","1.05",,"50","35"
"USW00025333","SITKA AIRPORT, AK US","2018-07-30","1.2",,"66","57"
"USW00025333","SITKA AIRPORT, AK US","2018-07-31","0.39",,"66","51"
"USW00025333","SITKA AIRPORT, AK US","2018-08-01","0.8",,"50","41"
"USW00025333","SITKA AIRPORT, AK US","2018-08-02","1.38",,"58","44"
"USW00025333","SITKA AIRPORT, AK US","2018-08-03","0.17",,"48","33"
"USW00025333","SITKA AIRPORT, AK US","2018-08-04","1.35",,"49","42"
"USW00025333","SITKA AIRPORT, AK US","2018-08-05","1.25",,"65","54"
"USW00025333","SITKA AIRPORT, AK US","2018-08-06","1.28",,"45","38"
"USW00025333","SITKA AIRPORT, AK US","2018-08-07","1.5",,"65","59"
"USW00025333","SITKA AIRPORT, AK US","2018-08-08","0.59",,"50","41"
"USW00025333","SITKA AIRPORT, AK US","2018-08-09","1.05",,"53","38"
"USW00025333","SITKA AIRPORT, AK US","2018-08-10","1.21",,"48","35"
"USW00025333","SITKA AIRPORT, AK US","2018-08-11","0.99",,"63","55"
"USW00025333","SITKA AIRPORT, AK US","2018-08-12","1.35",,"53","46"
"USW00025333","SITKA AIRPORT, AK US","2018-08-13","0.47",,"62","49"
"USW00025333","SITKA AIRPORT, AK US","2018-08-14","0.04",,"51","36"
"USW00025333","SITKA AIRPORT, AK US","2018-08-15","0.37",,"56","51"
"USW00025333","SITKA AIRPORT, AK US","2018-08-16","0.23",,"59","48"
"USW00025333","SITKA AIRPORT, AK US","2018-08-17","0.45",,"49","35"
"USW00025333","SITKA AIRPORT, AK US","2018-08-18","0.68",,"62","56"
"USW00025333","SITKA AIRPORT, AK US","2018-08-19","1.07",,"45","31"
"USW00025333","SITKA AIRPORT, AK US","2018-08-20","1.24",,"45","39"
"USW00025333","SITKA AIRPORT, AK US","2018-08-21","0.79",,"55","44"
"USW00025333","SITKA AIRPORT, AK US","2018-08-22","1.39",,"54","46"
"USW00025333","SITKA AIRPORT, AK US","2018-08-23","0.83",,"61","47"
"USW00025333","SITKA AIRPORT, AK US","2018-08-24","0.42",,"70","59"
"USW00025333","SITKA AIRPORT, AK US","2018-08-25","0.92",,"62","53"
"USW00025333","SITKA AIRPORT, AK US","2018-08-26","1.46",,"68","59"
"USW00025333","SITKA AIRPORT, AK US","2018-08-27","0.24",,"48","38"
"USW00025333","SITKA AIRPORT, AK US","2018-08-28","0.82",,"70","60"
"USW00025333","SITKA AIRPORT, AK US","2018-08-29","1.29",,"68","58"
"USW00025333","SITKA AIRPORT, AK US","2018-08-30","0.52",,"49","34"
"USW00025333","SITKA AIRPORT, AK US","2018-08-31","0.02",,"70","55"
"USW00025333","SITKA AIRPORT, AK US","2018-09-01","0.44",,"58","50"
"USW00025333","SITKA AIRPORT, AK US","2018-09-02","1.4",,"56","44"
"USW00025333","SITKA AIRPORT, AK US","2018-09-03","1.46",,"65","57"
"USW00025333","SITKA AIRPORT, AK US","2018-09-04","0.32",,"64","55"
"USW00025333","SITKA AIRPORT, AK US","2018-09-05","0.58",,"58","46"
"USW00025333","SITKA AIRPORT, AK US","2018-09-06","0.34",,"60","55"
"USW00025333","SITKA AIRPORT, AK US","2018-09-07","1.2",,"68","55"
"USW00025333","SITKA AIRPORT, AK US","2018-09-08","1.02",,"50","35"
"USW00025333","SITKA AIRPORT, AK US","2018-09-09","1.05",,"53","40"
"USW00025333","SITKA AIRPORT, AK US","2018-09-10","0.24",,"57","43"
"USW00025333","SITKA AIRPORT, AK US","2018-09-11","1.04",,"53","45"
"USW00025333","SITKA AIRPORT, AK US","2018-09-12","0.85",,"60","52"
"USW00025333","SITKA AIRPORT, AK US","2018-09-13","0.08",,"60","53"
"USW00025333","SITKA AIRPORT, AK US","2018-09-14","0.62",,"51","40"
"USW00025333","SITKA AIRPORT, AK US","2018-09-15","1.18",,"58","50"
"USW00025333","SITKA AIRPORT, AK US","2018-09-16","1.08",,"65","50"
"USW00025333","SITKA AIRPORT, AK US","2018-09-17","1.31",,"65","50"
"USW00025333","SITKA AIRPORT, AK US","2018-09-18","0.43",,"57","48"
"USW00025333","SITKA AIRPORT, AK US","2018-09-19","1.24",,"64","54"
"USW00025333","SITKA AIRPORT, AK US","2018-09-20","0.89",,"53","48"
"USW00025333","SITKA AIRPORT, AK US","2018-09-21","0.88",,"70","64"
"USW00025333","SITKA AIRPORT, AK US","2018-09-22","0.42",,"57","50"
"USW00025333","SITKA AIRPORT, AK US","2018-09-23","1.23",,"64","58"
"USW00025333","SITKA AIRPORT, AK US","2018-09-24","0.12",,"64","59"
"USW00025333","SITKA AIRPORT, AK US","2018-09-25","0.76",,"58","51"
"USW00025333","SITKA AIRPORT, AK US","2018-09-26","0.95",,"49","41"
"USW00025333","SITKA AIRPORT, AK US","2018-09-27","0.07",,"46","38"
"USW00025333","SITKA AIRPORT, AK US","2018-09-28","1.1",,"60","45"
"USW00025333","SITKA AIRPORT, AK US","2018-09-29","0.65",,"54","42"
"USW00025333","SITKA AIRPORT, AK US","2018-09-30","0.0",,"70","56"
"USW00025333","SITKA AIRPORT, AK US","2018-10-01","0.86",,"51","39"
"USW00025333","SITKA AIRPORT, AK US","2018-10-02","1.08",,"47","38"
"USW00025333","SITKA AIRPORT, AK US","2018-10-03","1.16",,"61","47"
"USW00025333","SITKA AIRPORT, AK US","2018-10-04","0.89",,"58","52"
"USW00025333","SITKA AIRPORT, AK US","2018-10-05","0.92",,"63","51"
"USW00025333","SITKA AIRPORT, AK US","2018-10-06","1.33",,"57","44"
"USW00025333","SITKA AIRPORT, AK US","2018-10-07","0.24",,"45","35"
"USW00025333","SITKA AIRPORT, AK US","2018-10-08","1.33",,"64","54"
"USW00025333","SITKA AIRPORT, AK US","2018-10-09","1.34",,"69","54"
"USW00025333","SITKA AIRPORT, AK US","2018-10-10","0.81",,"48","35"
"USW00025333","SITKA AIRPORT, AK US","2018-10-11","1.2",,"49","39"
"USW00025333","SITKA AIRPORT, AK US","2018-10-12","1.31",,"65","55"
"USW00025333","SITKA AIRPORT, AK US","2018-10-13","0.16",,"50","45"
"USW00025333","SITKA AIRPORT, AK US","2018-10-14","0.63",,"68","57"
"USW00025333","SITKA AIRPORT, AK US","2018-10-15","0.53",,"49","42"
"USW00025333","SITKA AIRPORT, AK US","2018-10-16","0.44",,"64","58"
"USW00025333","SITKA AIRPORT, AK US","2018-10-17","0.26",,"54","40"
"USW00025333","SITKA AIRPORT, AK US","2018-10-18","0.85",,"54","43"
"USW00025333","SITKA AIRPORT, AK US","2018-10-19","0.5",,"59","46"
"USW00025333","SITKA AIRPORT, AK US","2018-10-20","0.07",,"54","43"
"USW00025333","SITKA AIRPORT, AK US","2018-10-21","0.87",,"53","44"
"USW00025333","SITKA AIRPORT, AK US","2018-10-22","0.29",,"70","60"
"USW00025333","SITKA AIRPORT, AK US","2018-10-23","1.11",,"50","43"
"USW00025333","SITKA AIRPORT, AK US","2018-10-24","1.12",,"69","54"
"USW00025333","SITKA AIRPORT, AK US","2018-10-25","1.14",,"61","50"
"USW00025333","SITKA AIRPORT, AK US","2018-10-26","1.34",,"63","54"
"USW00025333","SITKA AIRPORT, AK US","2018-10-27","0.08",,"51","38"
"USW00025333","SITKA AIRPORT, AK US","2018-10-28","1.13",,"46","38"
"USW00025333","SITKA AIRPORT, AK US","2018-10-29","0.78",,"70","65"
"USW00025333","SITKA AIRPORT, AK US","2018-10-30","1.47",,"58","48"
"USW00025333","SITKA AIRPORT, AK US","2018-10-31","1.45",,"57","47"
"USW00025333","SITKA AIRPORT, AK US","2018-11-01","1.5",,"49","34"
"USW00025333","SITKA AIRPORT, AK US","2018-11-02","0.19",,"45","34"
"USW00025333","SITKA AIRPORT, AK US","2018-11-03","0.89",,"55","48"
"USW00025333","SITKA AIRPORT, AK US","2018-11-04","0.66",,"56","50"
"USW00025333","SITKA AIRPORT, AK US","2018-11-05","1.25",,"51","45"
"USW00025333","SITKA AIRPORT, AK US","2018-11-06","1.42",,"45","31"
"USW00025333","SITKA AIRPORT, AK US","2018-11-07","1.05",,"61","48"
"USW00025333","SITKA AIRPORT, AK US","2018-11-08","0.61",,"63","48"
"USW00025333","SITKA AIRPORT, AK US","2018-11-09","1.36",,"55","40"
"USW00025333","SITKA AIRPORT, AK US","2018-11-10","0.14",,"47","42"
"USW00025333","SITKA AIRPORT, AK US","2018-11-11","0.1",,"61","53"
"USW00025333","SITKA AIRPORT, AK US","2018-11-12","0.23",,"62","49"
"USW00025333","SITKA AIRPORT, AK US","2018-11-13","1.2",,"61","49"
"USW00025333","SITKA AIRPORT, AK US","2018-11-14","0.82",,"46","39"
"USW00025333","SITKA AIRPORT, AK US","2018-11-15","0.59",,"59","44"
"USW00025333","SITKA AIRPORT, AK US","2018-11-16","0.06",,"68","57"
"USW00025333","SITKA AIRPORT, AK US","2018-11-17","0.35",,"70","59"
"USW00025333","SITKA AIRPORT, AK US","2018-11-18","0.13",,"47","35"
"USW00025333","SITKA AIRPORT, AK US","2018-11-19","0.34",,"46","41"
"USW00025333","SITKA AIRPORT, AK US","2018-11-20","0.23",,"62","53"
"USW00025333","SITKA AIRPORT, AK US","2018-11-21","0.01",,"60","55"
"USW00025333","SITKA AIRPORT, AK US","2018-11-22","1.33",,"55","49"
"USW00025333","SITKA AIRPORT, AK US","2018-11-23","0.47",,"54","43"
"USW00025333","SITKA AIRPORT, AK US","2018-11-24","0.02",,"62","48"
"USW00025333","SITKA AIRPORT, AK US","2018-11-25","1.44",,"65","54"
"USW00025333","SITKA AIRPORT, AK US","2018-11-26","1.1",,"70","57"
"USW00025333","SITKA AIRPORT, AK US","2018-11-27","0.39",,"47","42"
"USW00025333","SITKA AIRPORT, AK US","2018-11-28","0.28",,"61","53"
"USW00025333","SITKA AIRPORT, AK US","2018-11-29","0.7",,"45","38"
"USW00025333","SITKA AIRPORT, AK US","2018-11-30","0.31",,"63","56"
"USW00025333","SITKA AIRPORT, AK US","2018-12-01","0.25",,"50","38"
"USW00025333","SITKA AIRPORT, AK US","2018-12-02","1.38",,"64","56"
"USW00025333","SITKA AIRPORT, AK US","2018-12-03","0.02",,"57","47"
"USW00025333","SITKA AIRPORT, AK US","2018-12-04","0.18",,"58","48"
"USW00025333","SITKA AIRPORT, AK US","2018-12-05","0.53",,"69","62"
"USW00025333","SITKA AIRPORT, AK US","2018-12-06","0.98",,"61","56"
"USW00025333","SITKA AIRPORT, AK US","2018-12-07","1.09",,"58","49"
"USW00025333","SITKA AIRPORT, AK US","2018-12-08","1.41",,"46","32"
"USW00025333","SITKA AIRPORT, AK US","2018-12-09","0.26",,"67","57"
"USW00025333","SITKA AIRPORT, AK US","2018-12-10","0.91",,"58","51"
"USW00025333","SITKA AIRPORT, AK US","2018-12-11","0.81",,"49","38"
"USW00025333","SITKA AIRPORT, AK US","2018-12-12","0.88",,"68","61"
"USW00025333","SITKA AIRPORT, AK US","2018-12-13","0.63",,"66","60"
"USW00025333","SITKA AIRPORT, AK US","2018-12-14","0.13",,"54","39"
"USW00025333","SITKA AIRPORT, AK US","2018-12-15","0.45",,"69","62"
"USW00025333","SITKA AIRPORT, AK US","2018-12-16","0.99",,"66","52"
"USW00025333","SITKA AIRPORT, AK US","2018-12-17","0.08",,"62","53"
"USW00025333","SITKA AIRPORT, AK US","2018-12-18","0.67",,"67","60"
"USW00025333","SITKA AIRPORT, AK US","2018-12-19","1.06",,"69","59"
"USW00025333","SITKA AIRPORT, AK US","2018-12-20","1.41",,"48","38"
"USW00025333","SITKA AIRPORT, AK US","2018-12-21","0.7",,"63","54"
"USW00025333","SITKA AIRPORT, AK US","2018-12-22","1.34",,"70","57"
"USW00025333","SITKA AIRPORT, AK US","2018-12-23","0.3",,"68","61"
"USW00025333","SITKA AIRPORT, AK US","2018-12-24","0.32",,"51","38"
"USW00025333","SITKA AIRPORT, AK US","2018-12-25","0.26",,"53","42"
"USW00025333","SITKA AIRPORT, AK US","2018-12-26","1.32",,"62","53"
"USW00025333","SITKA AIRPORT, AK US","2018-12-27","0.06",,"56","49"
"USW00025333","SITKA AIRPORT, AK US","2018-12-28","0.72",,"63","57"
"USW00025333","SITKA AIRPORT, AK US","2018-12-29","1.14",,"52","40"
"USW00025333","SITKA AIRPORT, AK US","2018-12-30","0.87",,"66","56"
"USW00025333","SITKA AIRPORT, AK US","2018-12-31","0.25",,"63","52"